model,IFEval,BBH,MATH_Lvl5,GPQA,MUSR,MMLU-PRO
netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,0.5249537892791127,0.5025169241451137,0.256797583081571,0.29278523489932884,0.40476190476190477,0.3156582446808511
netcat420/Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,0.21256931608133087,0.3759763929873286,0.01812688821752266,0.23238255033557048,0.35185185185185186,0.16771941489361702
netcat420/Qwen2.5-MFANN-7b,0.55637707948244,0.5007811143898628,0.27870090634441086,0.2860738255033557,0.4007936507936508,0.32330452127659576
netcat420/qwen2.5-MFANN-7b-SLERP-V1.2,0.6173752310536045,0.5068564485332407,0.28700906344410876,0.29697986577181207,0.4246031746031746,0.34383311170212766
netcat420/qwen2.5-MFANN-7b-SLERPv1.1,0.6155268022181146,0.5032112480472141,0.29682779456193353,0.2902684563758389,0.4113756613756614,0.34483045212765956
netcat420/qwen2.5-MFANN-7b-v1.1,0.5582255083179297,0.49314355146675926,0.2824773413897281,0.276006711409396,0.41005291005291006,0.3248005319148936
netease-youdao/Confucius-o1-14B,0.5970425138632163,0.627495226523173,0.4312688821752266,0.3649328859060403,0.43253968253968256,0.5265126329787234
newsbang/Homer-7B-v0.1,0.5526802218114603,0.5575420933865648,0.3859516616314199,0.32466442953020136,0.4351851851851852,0.4474734042553192
newsbang/Homer-7B-v0.2,0.7097966728280961,0.5490366255858358,0.24773413897280966,0.33221476510067116,0.42857142857142855,0.4409906914893617
newsbang/Homer-v0.3-Qwen2.5-7B,0.45286506469500926,0.5441763582711335,0.30891238670694865,0.3338926174496644,0.47354497354497355,0.445561835106383
newsbang/Homer-v0.4-Qwen2.5-7B,0.7689463955637708,0.5507724353410867,0.27794561933534745,0.31543624161073824,0.4298941798941799,0.4362533244680851
newsbang/Homer-v0.5-Qwen2.5-7B,0.756007393715342,0.551640340218712,0.3723564954682779,0.3028523489932886,0.41798941798941797,0.4369182180851064
newsbang/Homer-v1.0-Qwen2.5-72B,0.7245841035120147,0.7292136781808713,0.4901812688821752,0.4161073825503356,0.4669312169312169,0.6145279255319149
newsbang/Homer-v1.0-Qwen2.5-7B,0.5914972273567468,0.5629231036278424,0.3323262839879154,0.3221476510067114,0.42724867724867727,0.45345744680851063
nguyentd/FinancialAdvice-Qwen2.5-7B,0.3752310536044362,0.4710987675750738,0.1148036253776435,0.29446308724832215,0.4021164021164021,0.375249335106383
ngxson/MiniThinky-1B-Llama-3.2,0.21256931608133087,0.3100156222877973,0.05740181268882175,0.23909395973154363,0.3425925925925926,0.1146941489361702
ngxson/MiniThinky-v2-1B-Llama-3.2,0.23290203327171904,0.31713244228432563,0.028700906344410877,0.23993288590604026,0.33465608465608465,0.1116190159574468
nhyha/N3N_Delirium-v1_1030_0227,0.7652495378927912,0.844,0.2107250755287009,0.3434343434343434,0.54,0.41497672872340424
nhyha/N3N_Llama-3.1-8B-Instruct_1028_0216,0.39926062846580407,0.82,0.17069486404833836,0.29292929292929293,0.544,0.36377992021276595
nhyha/N3N_gemma-2-9b-it_20241029_1532,0.6321626617375231,0.585315049470578,0.2122356495468278,0.34060402684563756,0.458994708994709,0.4122340425531915
nhyha/N3N_gemma-2-9b-it_20241110_2026,0.5767097966728281,0.5858357923971532,0.1608761329305136,0.33640939597315433,0.4060846560846561,0.40201130319148937
nhyha/merge_Qwen2.5-7B-Instruct_20241023_0314,0.5046210720887245,0.832,0.3542296072507553,0.35858585858585856,0.524,0.45420545212765956
nidum/Nidum-Limitless-Gemma-2B,0.18853974121996303,0.3046346120465197,0.013595166163141994,0.26426174496644295,0.373015873015873,0.11735372340425532
nisten/franqwenstein-35b,0.31608133086876156,0.661169935775039,0.3406344410876133,0.4035234899328859,0.4933862433862434,0.5730551861702128
nisten/tqwendo-36b,0.6229205175600739,0.6417288665162298,0.41540785498489424,0.3313758389261745,0.4417989417989418,0.4380817819148936
nlpguy/Lion-Lamarck-v.1.0.8,0.3826247689463956,0.585315049470578,0.554380664652568,0.35822147651006714,0.4656084656084656,0.46434507978723405
nlpguy/Lion-Lamarck-v.1.0.9,0.27171903881700554,0.5922582884915814,0.5641993957703928,0.3901006711409396,0.5291005291005291,0.47041223404255317
nlpguy/Lion-Lamarck-v.1.1.0,0.29390018484288355,0.5962506509286583,0.5755287009063444,0.3926174496644295,0.5317460317460317,0.4630984042553192
nlpguy/Miisce-one,0.5452865064695009,0.6488456865127582,0.4169184290030212,0.3859060402684564,0.48148148148148145,0.5412234042553191
nlpguy/Mistral-NeMo-Minitron-Upscale-v1,0.10905730129390019,0.44697101197708733,0.014350453172205438,0.2802013422818792,0.37962962962962965,0.2537400265957447
nlpguy/Mistral-NeMo-Minitron-Upscale-v2,0.10351201478743069,0.3922930046866863,0.01283987915407855,0.27348993288590606,0.3783068783068783,0.1926529255319149
nlpguy/Mistral-NeMo-Minitron-Upscale-v3,0.09057301293900184,0.30220447838916853,0.011329305135951661,0.25922818791946306,0.4087301587301587,0.11710438829787234
nlpguy/StableProse,0.133086876155268,0.5103280680437424,0.0649546827794562,0.3028523489932886,0.4060846560846561,0.3468251329787234
nlpguy/StarFusion-alpha1,0.5157116451016636,0.44072209685818436,0.07175226586102719,0.2953020134228188,0.4074074074074074,0.3190658244680851
noname0202/Llama-3.2-4x3B-Instruct,0.6580406654343808,0.4627668807498698,0.15861027190332327,0.2726510067114094,0.3664021164021164,0.3285405585106383
noname0202/gemma-2-2b-it-ties,0.11645101663585952,0.41676792223572295,0.02416918429003021,0.2701342281879195,0.3915343915343915,0.2560671542553192
noname0202/gemma-2-9b-sft-jp-en-zh-v1,0.24029574861367836,0.4513105363652144,0.0891238670694864,0.3070469798657718,0.4074074074074074,0.3125
noname0202/gemma-2-9b-sft-jp-en-zh-v2,0.33826247689463956,0.4487068217323381,0.1042296072507553,0.287751677852349,0.3611111111111111,0.36751994680851063
noname0202/llama-math-1b-r16-0to512tokens-test,0.4824399260628466,0.3462940461725395,0.08157099697885196,0.26677852348993286,0.3134920634920635,0.17278922872340424
noname0202/llama-math-1b-r32-0to512tokens-test,0.5046210720887245,0.3466412081235897,0.09063444108761329,0.2651006711409396,0.3201058201058201,0.17603058510638298
noname0202/llama-math-1b-r32-test,0.5175600739371534,0.34646762714806456,0.07250755287009064,0.26174496644295303,0.3148148148148148,0.17810837765957446
noname0202/llama-math-1b-r8-512tokens-test,0.5157116451016636,0.34646762714806456,0.08157099697885196,0.2684563758389262,0.31613756613756616,0.17528257978723405
notbdq/Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,0.8170055452865065,0.6177746918937684,0.5302114803625377,0.34312080536912754,0.4166666666666667,0.4849567819148936
nothingiisreal/L3.1-8B-Celeste-V1.5,0.6931608133086876,0.4993924665856622,0.14652567975830816,0.28439597315436244,0.37433862433862436,0.37042885638297873
nothingiisreal/MN-12B-Starcannon-v2,0.3438077634011091,0.49887172365908694,0.05966767371601209,0.2785234899328859,0.3968253968253968,0.31283244680851063
nothingiisreal/MN-12B-Starcannon-v3,0.3142329020332717,0.513626106578719,0.07779456193353475,0.27348993288590606,0.40343915343915343,0.32646276595744683
nvidia/AceInstruct-1.5B,0.33271719038817005,0.3883006422496094,0.31268882175226587,0.27181208053691275,0.34523809523809523,0.2573969414893617
nvidia/AceInstruct-72B,0.6635859519408502,0.6116993577503905,0.6261329305135952,0.3213087248322148,0.4193121693121693,0.48736702127659576
nvidia/AceInstruct-7B,0.48613678373382624,0.5457385870508592,0.5294561933534743,0.3070469798657718,0.4246031746031746,0.417719414893617
nvidia/AceMath-1.5B-Instruct,0.2587800369685767,0.4002777295608401,0.5287009063444109,0.27432885906040266,0.35978835978835977,0.20636635638297873
nvidia/AceMath-72B-Instruct,0.4288354898336414,0.637910085054678,0.7145015105740181,0.2709731543624161,0.40476190476190477,0.44107380319148937
nvidia/AceMath-72B-RM,0.09426987060998152,0.2671411213331019,0.0,0.23406040268456377,0.33465608465608465,0.11785239361702128
nvidia/AceMath-7B-Instruct,0.3955637707948244,0.4955736851241104,0.6336858006042296,0.29194630872483224,0.41798941798941797,0.33834773936170215
nvidia/AceMath-7B-RM,0.09611829944547134,0.24075681305328936,0.0,0.24580536912751677,0.35714285714285715,0.11386303191489362
nvidia/Hymba-1.5B-Base,0.17005545286506468,0.32303419545217843,0.013595166163141994,0.2558724832214765,0.3558201058201058,0.19223736702127658
nvidia/Hymba-1.5B-Instruct,0.5471349353049908,0.3035931261933692,0.027190332326283987,0.28859060402684567,0.3306878306878307,0.20403922872340424
nvidia/Llama-3.1-Minitron-4B-Depth-Base,0.11275415896487985,0.4176358271133484,0.019637462235649546,0.2634228187919463,0.4007936507936508,0.2798371010638298
nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,0.6931608133086876,0.6304461031070995,0.42673716012084595,0.25838926174496646,0.4312169312169312,0.49185505319148937
nvidia/Minitron-4B-Base,0.1534195933456562,0.4056587398021177,0.019637462235649546,0.26929530201342283,0.4126984126984127,0.261968085106383
nvidia/Minitron-8B-Base,0.17190388170055454,0.4353410866169068,0.0256797583081571,0.27348993288590606,0.4021164021164021,0.31806848404255317
nvidia/Mistral-NeMo-Minitron-8B-Base,0.13493530499075784,0.5202221836486721,0.04833836858006042,0.32550335570469796,0.4087301587301587,0.37957114361702127
nvidia/Mistral-NeMo-Minitron-8B-Instruct,0.4288354898336414,0.5289012324249263,0.1163141993957704,0.287751677852349,0.38756613756613756,0.39910239361702127
nvidia/Nemotron-Mini-4B-Instruct,0.6155268022181146,0.3829196320083319,0.0256797583081571,0.2802013422818792,0.37566137566137564,0.26263297872340424
nvidia/OpenMath2-Llama3.1-8B,0.16635859519408502,0.4072209685818434,0.2673716012084592,0.2651006711409396,0.3425925925925926,0.15533577127659576
nxmwxm/Beast-Soul-new,0.4269870609981516,0.5198750216976219,0.07401812688821752,0.28187919463087246,0.44576719576719576,0.3101728723404255
occiglot/occiglot-7b-es-en-instruct,0.2809611829944547,0.40895677833709426,0.02416918429003021,0.25922818791946306,0.373015873015873,0.2310505319148936
odyssey-labs/Astral-1-10B,0.32717190388170053,0.4853324075681305,0.03474320241691843,0.3053691275167785,0.42724867724867727,0.29853723404255317
olabs-ai/reflection_model,0.11829944547134935,0.46918937684429785,0.0513595166163142,0.30033557046979864,0.3505291005291005,0.33111702127659576
ontocord/Llama_3.2_1b-autoredteam_helpfulness-train,0.21256931608133087,0.30793265058149627,0.01661631419939577,0.25922818791946306,0.34523809523809523,0.11319813829787234
ontocord/RedPajama-3B-v1-AutoRedteam-Harmless-only,0.10351201478743069,0.3086269744835966,0.006042296072507553,0.23154362416107382,0.36507936507936506,0.10995678191489362
ontocord/RedPajama-3B-v1-AutoRedteam,0.09242144177449169,0.2987328588786669,0.00906344410876133,0.2424496644295302,0.36507936507936506,0.1107878989361702
ontocord/RedPajama3b_v1-autoredteam_helpfulness-train,0.22181146025878004,0.3065440027772956,0.006797583081570997,0.24580536912751677,0.35714285714285715,0.11070478723404255
ontocord/merged_0.2_expert_0.8-stack_2x,0.11460258780036968,0.29699704912341607,0.024924471299093656,0.2625838926174497,0.3531746031746032,0.11028922872340426
ontocord/merged_0.2_expert_0.8,0.11829944547134935,0.30133657351154314,0.026435045317220542,0.26174496644295303,0.3611111111111111,0.11112034574468085
ontocord/merged_0.5_expert_0.5,0.11645101663585952,0.2982121159520916,0.019637462235649546,0.26426174496644295,0.3531746031746032,0.1107878989361702
ontocord/ontocord_wide_3b-stage1_shuf_sample1_jsonl-pretrained-autoredteam_helpful-0.25_helpful,0.08502772643253234,0.29751779204999135,0.010574018126888218,0.2676174496644295,0.36243386243386244,0.11419547872340426
ontocord/ontocord_wide_7b-stacked-stage1-instruct,0.09981515711645102,0.2827634091303593,0.006797583081570997,0.24664429530201343,0.3531746031746032,0.11170212765957446
ontocord/ontocord_wide_7b-stacked-stage1,0.09426987060998152,0.28640860961638603,0.00906344410876133,0.2533557046979866,0.35978835978835977,0.11053856382978723
ontocord/starcoder2-29b-ls,0.15526802218114602,0.36972747786842564,0.0188821752265861,0.27348993288590606,0.36904761904761907,0.1869182180851064
ontocord/starcoder2_3b-AutoRedteam,0.11090573012939002,0.34750911300121506,0.010574018126888218,0.2516778523489933,0.3637566137566138,0.13364361702127658
ontocord/wide_3b-merge_test,0.11275415896487985,0.29751779204999135,0.0,0.23993288590604026,0.3412698412698413,0.10663231382978723
ontocord/wide_3b-stage1_shuf_sample1_jsonl-pretrained,0.09426987060998152,0.2956084013192154,0.01661631419939577,0.26593959731543626,0.36243386243386244,0.11402925531914894
ontocord/wide_3b_sft_stag1.2-lyrical_law_news_software_howto_formattedtext_math_wiki-merge,0.11090573012939002,0.2990800208297171,0.011329305135951661,0.2600671140939597,0.3835978835978836,0.11112034574468085
ontocord/wide_3b_sft_stag1.2-lyrical_news_software_howto_formattedtext-merge,0.11645101663585952,0.29335184863738933,0.013595166163141994,0.2600671140939597,0.376984126984127,0.1124501329787234
ontocord/wide_3b_sft_stage1.1-ss1-no_redteam_skg_poem.no_issue,0.10536044362292052,0.30637042180177054,0.02039274924471299,0.2701342281879195,0.35714285714285715,0.1107878989361702
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr.no_issue,0.07948243992606285,0.30220447838916853,0.010574018126888218,0.27432885906040266,0.3664021164021164,0.11112034574468085
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math.no_issue,0.07763401109057301,0.2912688769310883,0.006797583081570997,0.26426174496644295,0.3544973544973545,0.11826795212765957
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math_stories.no_issue,0.07763401109057301,0.31487588960249957,0.0075528700906344415,0.2634228187919463,0.3439153439153439,0.11236702127659574
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_math_stories_no_orig_instr.no_issue,0.07393715341959335,0.30341954521784414,0.00906344410876133,0.2651006711409396,0.3439153439153439,0.11444481382978723
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_intr_stories.no_issue,0.07208872458410351,0.2997743447318174,0.008308157099697885,0.26593959731543626,0.3558201058201058,0.11619015957446809
ontocord/wide_3b_sft_stage1.1-ss1-with_generics_math.no_issue,0.08133086876155268,0.29890643985419196,0.0075528700906344415,0.25838926174496646,0.3478835978835979,0.11278257978723404
ontocord/wide_3b_sft_stage1.1-ss1-with_math.no_issue,0.09057301293900184,0.30185731643811836,0.015861027190332326,0.2600671140939597,0.3915343915343915,0.1146941489361702
ontocord/wide_3b_sft_stage1.1-ss1-with_r1_generics_intr_math_stories.no_issue,0.14602587800369685,0.28762367644506165,0.0,0.2600671140939597,0.35714285714285715,0.11668882978723404
ontocord/wide_3b_sft_stage1.2-ss1-expert_fictional_lyrical,0.09796672828096119,0.29630272522131573,0.013595166163141994,0.26426174496644295,0.3915343915343915,0.1141123670212766
ontocord/wide_3b_sft_stage1.2-ss1-expert_formatted_text,0.09242144177449169,0.30341954521784414,0.012084592145015106,0.26174496644295303,0.34656084656084657,0.11461103723404255
ontocord/wide_3b_sft_stage1.2-ss1-expert_how-to,0.07763401109057301,0.301162992536018,0.014350453172205438,0.25922818791946306,0.36507936507936506,0.11527593085106383
ontocord/wide_3b_sft_stage1.2-ss1-expert_math,0.13123844731977818,0.3025516403402187,0.027945619335347432,0.25922818791946306,0.36904761904761907,0.10920877659574468
ontocord/wide_3b_sft_stage1.2-ss1-expert_news,0.11460258780036968,0.28935948620031243,0.01661631419939577,0.2676174496644295,0.3611111111111111,0.11112034574468085
ontocord/wide_3b_sft_stage1.2-ss1-expert_software,0.12014787430683918,0.29474049644159,0.015861027190332326,0.25838926174496646,0.3558201058201058,0.11402925531914894
ontocord/wide_6.6b_sft_stag1.2-lyrical_law_news_software_howto_formattedtext_math_wiki-merge-stacked,0.066543438077634,0.29803853497656657,0.014350453172205438,0.26593959731543626,0.36772486772486773,0.11145279255319149
oobabooga/CodeBooga-34B-v0.1,0.47689463955637706,0.3412601978823121,0.03927492447129909,0.25671140939597314,0.4298941798941799,0.23595412234042554
oopere/Llama-FinSent-S,0.1534195933456562,0.31418156570039923,0.01283987915407855,0.25838926174496646,0.38227513227513227,0.11336436170212766
oopere/pruned10-llama-3.2-3B,0.12384473197781885,0.33449053983683386,0.019637462235649546,0.26677852348993286,0.3716931216931217,0.16397938829787234
oopere/pruned20-llama-1b,0.13493530499075784,0.30029508765839263,0.010574018126888218,0.25,0.36243386243386244,0.11228390957446809
oopere/pruned20-llama-3.2-3b,0.12754158964879853,0.3235549383787537,0.015861027190332326,0.26593959731543626,0.3412698412698413,0.12799202127659576
oopere/pruned40-llama-1b,0.15711645101663585,0.2931782676618643,0.0075528700906344415,0.24328859060402686,0.42724867724867727,0.10821143617021277
oopere/pruned40-llama-3.2-1B,0.15711645101663585,0.2945669154660649,0.008308157099697885,0.25419463087248323,0.43386243386243384,0.11145279255319149
oopere/pruned40-llama-3.2-3b,0.16081330868761554,0.3140079847248742,0.01283987915407855,0.22986577181208054,0.3531746031746032,0.11768617021276596
oopere/pruned60-llama-1b,0.133086876155268,0.2966498871723659,0.0022658610271903325,0.24916107382550334,0.4074074074074074,0.11727061170212766
oopere/pruned60-llama-3.2-3b,0.12754158964879853,0.313660822773824,0.0037764350453172208,0.2701342281879195,0.36243386243386244,0.11311502659574468
open-atlas/Atlas-Flash-1.5B-Preview,0.26062846580406657,0.3185210900885263,0.2212990936555891,0.2525167785234899,0.3478835978835979,0.13738364361702127
open-atlas/Atlas-Flash-7B-Preview,0.3234750462107209,0.35098073251171674,0.25755287009063443,0.28859060402684567,0.38227513227513227,0.27842420212765956
open-neo/Kyro-n1-3B,0.3974121996303142,0.4660649192848464,0.2854984894259819,0.28187919463087246,0.4074074074074074,0.34225398936170215
open-neo/Kyro-n1-7B,0.4898336414048059,0.5368859572990801,0.38972809667673713,0.2609060402684564,0.38756613756613756,0.433344414893617
open-thoughts/OpenThinker-7B,0.3345656192236599,0.5311577851067523,0.4259818731117825,0.25671140939597314,0.38095238095238093,0.41647273936170215
openai-community/gpt2-large,0.1589648798521257,0.30324596424231903,0.012084592145015104,0.25922818791946306,0.3783068783068783,0.11419547872340426
openai-community/gpt2-medium,0.17190388170055454,0.3016837354625933,0.0075528700906344415,0.2625838926174497,0.38756613756613756,0.11818484042553191
openai-community/gpt2-xl,0.15711645101663585,0.2976913730255164,0.009818731117824773,0.25838926174496646,0.37037037037037035,0.11311502659574468
openai-community/gpt2,0.1256931608133087,0.29803853497656657,0.005287009063444109,0.25838926174496646,0.43783068783068785,0.11652260638297872
openbmb/MiniCPM-S-1B-sft-llama-format,0.27726432532347506,0.3016837354625933,0.030966767371601207,0.2709731543624161,0.3306878306878307,0.1858377659574468
openchat/openchat-3.5-0106,0.5434380776340111,0.45929526123936815,0.07628398791540786,0.30788590604026844,0.4246031746031746,0.3291223404255319
openchat/openchat-3.5-1210,0.5526802218114603,0.45235202221836485,0.07854984894259819,0.3011744966442953,0.44047619047619047,0.3142453457446808
openchat/openchat-3.6-8b-20240522,0.4787430683918669,0.5321992709599028,0.09969788519637462,0.3179530201342282,0.3994708994708995,0.32288896276595747
openchat/openchat_3.5,0.5471349353049908,0.44072209685818436,0.07250755287009064,0.2986577181208054,0.421957671957672,0.31532579787234044
openchat/openchat_v3.2,0.22920517560073936,0.4299600763756292,0.01283987915407855,0.2701342281879195,0.43253968253968256,0.2421875
openchat/openchat_v3.2_super,0.21626617375231053,0.4195452178441243,0.021148036253776436,0.26426174496644295,0.41534391534391535,0.24251994680851063
orai-nlp/Llama-eus-8B,0.15526802218114602,0.44106925880923453,0.04682779456193353,0.28942953020134227,0.3915343915343915,0.30576795212765956
oxyapi/oxy-1-small,0.5822550831792976,0.5854886304461031,0.36027190332326287,0.3716442953020134,0.4470899470899471,0.5000831117021277
ozone-ai/0x-lite,0.7338262476894639,0.6309668460336747,0.5045317220543807,0.31963087248322153,0.42063492063492064,0.5183676861702128
ozone-research/Chirp-01,0.589648798521257,0.4620725568477695,0.3466767371601209,0.2718120805369128,0.4470899470899471,0.3508144946808511
paloalma/ECE-TW3-JRGL-V1,0.49907578558225507,0.6268009026210727,0.13141993957703926,0.34731543624161076,0.46164021164021163,0.422124335106383
paloalma/ECE-TW3-JRGL-V2,0.20517560073937152,0.5985072036104843,0.18504531722054382,0.3313758389261745,0.47883597883597884,0.4587765957446808
paloalma/ECE-TW3-JRGL-V5,0.39371534195933455,0.5986807845860094,0.18353474320241692,0.3414429530201342,0.46164021164021163,0.46476063829787234
paloalma/Le_Triomphant-ECE-TW3,0.49168207024029575,0.6071862523867384,0.19486404833836857,0.348993288590604,0.4722222222222222,0.476313164893617
paloalma/TW3-JRGL-v2,0.47689463955637706,0.6094428050685645,0.17900302114803626,0.35906040268456374,0.48544973544973546,0.4857878989361702
pankajmathur/Al_Dente_v1_8b,0.29390018484288355,0.48134004513105366,0.04078549848942598,0.29949664429530204,0.39814814814814814,0.2859873670212766
pankajmathur/model_007_13b_v2,0.2587800369685767,0.4665856622114216,0.021148036253776436,0.2835570469798658,0.4603174603174603,0.24609375
pankajmathur/orca_mini_3b,0.05730129390018484,0.3164381183822253,0.008308157099697885,0.24580536912751677,0.33465608465608465,0.11452792553191489
pankajmathur/orca_mini_7b,0.033271719038817,0.32876236764450617,0.01283987915407855,0.25419463087248323,0.36904761904761907,0.12458444148936171
pankajmathur/orca_mini_phi-4,0.7467652495378928,0.6846033674709252,0.29531722054380666,0.37416107382550334,0.4695767195767196,0.5255152925531915
pankajmathur/orca_mini_v2_7b,0.11090573012939002,0.35045998958514146,0.011329305135951661,0.24916107382550334,0.3584656084656085,0.1541722074468085
pankajmathur/orca_mini_v3_13b,0.22920517560073936,0.46780072904009723,0.021148036253776436,0.2651006711409396,0.458994708994709,0.23046875
pankajmathur/orca_mini_v3_70b,0.34011090573012936,0.593646936295782,0.03851963746223565,0.3179530201342282,0.5066137566137566,0.3757480053191489
pankajmathur/orca_mini_v3_7b,0.22365988909426987,0.40687380663079326,0.010574018126888218,0.24664429530201343,0.4973544973544973,0.20836103723404256
pankajmathur/orca_mini_v5_8b,0.4288354898336414,0.5049470578024648,0.09894259818731117,0.28691275167785235,0.3994708994708995,0.3075964095744681
pankajmathur/orca_mini_v5_8b_dpo,0.43253234750462105,0.5058149626800903,0.09743202416918428,0.27432885906040266,0.3888888888888889,0.31158577127659576
pankajmathur/orca_mini_v5_8b_orpo,0.066543438077634,0.4945321992709599,0.06646525679758308,0.28439597315436244,0.4126984126984127,0.2947140957446808
pankajmathur/orca_mini_v6_8b,0.0018484288354898336,0.30029508765839263,0.0037764350453172208,0.23825503355704697,0.3544973544973545,0.1124501329787234
pankajmathur/orca_mini_v6_8b_dpo,0.31608133086876156,0.5167505641381704,0.06117824773413897,0.3011744966442953,0.4087301587301587,0.359624335106383
pankajmathur/orca_mini_v7_72b,0.5360443622920518,0.6828675577156743,0.09365558912386707,0.3850671140939597,0.5066137566137566,0.5621675531914894
pankajmathur/orca_mini_v7_7b,0.37153419593345655,0.5236938031591738,0.12084592145015106,0.2961409395973154,0.4351851851851852,0.4167220744680851
pankajmathur/orca_mini_v8_1_70b,0.8317929759704251,0.6766186425967714,0.3527190332326284,0.43288590604026844,0.4417989417989418,0.49833776595744683
pankajmathur/orca_mini_v9_0_3B-Instruct,0.5212569316081331,0.4402013539316091,0.14652567975830816,0.3011744966442953,0.36507936507936506,0.2603058510638298
pankajmathur/orca_mini_v9_1_1B-Instruct,0.3049907578558225,0.31730602325985074,0.04607250755287009,0.25671140939597314,0.3373015873015873,0.13738364361702127
pankajmathur/orca_mini_v9_2_14B,0.7467652495378928,0.6846033674709252,0.29531722054380666,0.37416107382550334,0.4695767195767196,0.5255152925531915
pankajmathur/orca_mini_v9_2_70b,0.8096118299445472,0.6747092518659955,0.2938066465256798,0.3733221476510067,0.4695767195767196,0.48213098404255317
pankajmathur/orca_mini_v9_4_70B,0.7707948243992606,0.6413817045651796,0.32628398791540786,0.36577181208053694,0.46296296296296297,0.45362367021276595
pankajmathur/orca_mini_v9_5_1B-Instruct,0.4048059149722736,0.33101892032633223,0.030211480362537766,0.2701342281879195,0.31746031746031744,0.13696808510638298
pankajmathur/orca_mini_v9_5_1B-Instruct_preview,0.33271719038817005,0.3235549383787537,0.03851963746223565,0.2634228187919463,0.3386243386243386,0.13272938829787234
pankajmathur/orca_mini_v9_5_3B-Instruct,0.6728280961182994,0.44835965978128794,0.1321752265861027,0.2869127516778524,0.42592592592592593,0.2882313829787234
pankajmathur/orca_mini_v9_6_1B-Instruct,0.5600739371534196,0.35236938031591736,0.0770392749244713,0.2684563758389262,0.3386243386243386,0.18085106382978725
pankajmathur/orca_mini_v9_6_3B-Instruct,0.6839186691312384,0.45391425099809063,0.13293051359516617,0.2936241610738255,0.4060846560846561,0.28507313829787234
pankajmathur/orca_mini_v9_7_1B-Instruct,0.5009242144177449,0.31522305155354974,0.0445619335347432,0.2726510067114094,0.35185185185185186,0.1344747340425532
pankajmathur/orca_mini_v9_7_3B-Instruct,0.4953789279112754,0.3275473008158306,0.061933534743202415,0.26174496644295303,0.3611111111111111,0.13746675531914893
paulml/ECE-ILAB-Q1,0.7467652495378928,0.6698489845512932,0.3557401812688822,0.38674496644295303,0.4603174603174603,0.550531914893617
pints-ai/1.5-Pints-16K-v0.1,0.10536044362292052,0.309494879361222,0.014350453172205438,0.23573825503355705,0.35714285714285715,0.1118683510638298
pints-ai/1.5-Pints-2K-v0.1,0.1256931608133087,0.29474049644159,0.01283987915407855,0.2483221476510067,0.3492063492063492,0.11037234042553191
piotr25691/thea-3b-25r,0.6894639556377079,0.4471445929526124,0.1782477341389728,0.2676174496644295,0.3306878306878307,0.3182347074468085
piotr25691/thea-c-3b-25r,0.6950092421441775,0.4518312792917896,0.15256797583081572,0.2651006711409396,0.3306878306878307,0.3178191489361702
piotr25691/thea-rp-3b-25r,0.6081330868761553,0.43863912515188336,0.13217522658610273,0.27432885906040266,0.38095238095238093,0.30601728723404253
postbot/gpt2-medium-emailgen,0.10536044362292052,0.31088352716542267,0.0,0.2600671140939597,0.39021164021164023,0.1146941489361702
prince-canuma/Ministral-8B-Instruct-2410-HF,0.5360443622920518,0.4556500607533414,0.19184290030211482,0.28104026845637586,0.4126984126984127,0.32978723404255317
princeton-nlp/Llama-3-8B-ProLong-512k-Base,0.47689463955637706,0.5018226002430134,0.06873111782477341,0.26174496644295303,0.421957671957672,0.33294547872340424
princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,0.33271719038817005,0.49609442805068565,0.0581570996978852,0.28104026845637586,0.4246031746031746,0.3246343085106383
princeton-nlp/Llama-3-8B-ProLong-64k-Base,0.4658040665434381,0.49158132268703353,0.0649546827794562,0.2651006711409396,0.43386243386243384,0.3347739361702128
princeton-nlp/Llama-3-8B-ProLong-64k-Instruct,0.5083179297597042,0.5068564485332407,0.0649546827794562,0.2953020134228188,0.43915343915343913,0.32746010638297873
princeton-nlp/Llama-3-Base-8B-SFT-CPO,0.29944547134935307,0.45790661343516753,0.054380664652567974,0.27432885906040266,0.35978835978835977,0.2976230053191489
princeton-nlp/Llama-3-Base-8B-SFT-DPO,0.3438077634011091,0.4655441763582711,0.04154078549848943,0.3104026845637584,0.3862433862433862,0.3078457446808511
princeton-nlp/Llama-3-Base-8B-SFT-IPO,0.39371534195933455,0.46780072904009723,0.03927492447129909,0.2978187919463087,0.3915343915343915,0.3115026595744681
princeton-nlp/Llama-3-Base-8B-SFT-KTO,0.39371534195933455,0.4671064051379969,0.052870090634441085,0.3053691275167785,0.3835978835978836,0.3054355053191489
princeton-nlp/Llama-3-Base-8B-SFT-ORPO,0.39371534195933455,0.4726609963547995,0.04682779456193353,0.313758389261745,0.37037037037037035,0.30826130319148937
